,idstring,sample_date,sample_strain,virus_label,fluorophore_label,annotation_space,soma_atlas_id,axonal_endpoint_dict
887,AA0888,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,767,"{'count_767': 193, 'count_962': 197, 'count_1015': 43, 'count_211': 2}"
888,AA0889,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,767,"{'count_767': 83, 'count_1021': 32, 'count_648': 19, 'count_919': 1, 'count_1015': 1, 'count_484682516': 5, 'count_1108': 2, 'count_672': 29, 'count_1102': 1, 'count_956': 1, 'count_583': 4, 'count_844': 8, 'count_940': 1, 'count_962': 1, 'count_1038': 15, 'count_182305709': 5, 'count_182305705': 1, 'count_478': 2}"
889,AA0890,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,484682470,"{'count_484682470': 23, 'count_502': 20, 'count_310': 2, 'count_827': 3, 'count_814': 1, 'count_597': 3, 'count_477': 3, 'count_333': 1, 'count_258': 1, 'count_581': 1, 'count_466': 1, 'count_1037': 11, 'count_10703': 8, 'count_382': 5, 'count_632': 1}"
890,AA0891,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,502,"{'count_502': 7, 'count_139': 63, 'count_52': 26, 'count_526': 12, 'count_1121': 10, 'count_20': 3, 'count_543': 1, 'count_28': 1}"
891,AA0892,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,767,"{'count_803': 2, 'count_262': 10, 'count_362': 16, 'count_575': 14, 'count_1113': 9, 'count_1096': 6, 'count_189': 1, 'count_1120': 10, 'count_629': 15, 'count_366': 1, 'count_1104': 2, 'count_549': 1, 'count_599': 4, 'count_6': 1, 'count_181': 7, 'count_1077': 1}"
892,AA0893,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,919,"{'count_218': 14, 'count_575': 2, 'count_1020': 1, 'count_262': 2, 'count_685': 7, 'count_690': 2, 'count_366': 1, 'count_181': 2, 'count_1096': 2, 'count_155': 1, 'count_629': 8, 'count_1104': 1}"
893,AA0894,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,502,"{'count_484682470': 1, 'count_382': 8, 'count_443': 4, 'count_1037': 40, 'count_1084': 3, 'count_502': 11}"
894,AA0895,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,484682520,"{'count_305': 12, 'count_971': 8, 'count_33': 40, 'count_28': 3, 'count_139': 1, 'count_727': 1, 'count_743': 1, 'count_74': 8, 'count_484682520': 13, 'count_778': 1, 'count_257': 1, 'count_1046': 1, 'count_601': 3, 'count_484682512': 1, 'count_312782624': 1, 'count_954': 4, 'count_977': 2, 'count_1045': 1, 'count_520': 2, 'count_289': 5, 'count_1023': 2, 'count_729': 1, 'count_847': 4, 'count_478': 2, 'count_312782570': 1, 'count_312782620': 1}"
895,AA0896,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,484682520,"{'count_778': 25, 'count_33': 5, 'count_971': 6, 'count_484682520': 4, 'count_155': 13, 'count_218': 9, 'count_262': 3, 'count_181': 5, 'count_15': 1, 'count_549': 2}"
896,AA0897,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,962,"{'count_962': 25, 'count_656': 2, 'count_767': 31, 'count_672': 59, 'count_484682512': 1, 'count_675': 4, 'count_956': 2, 'count_927': 1, 'count_1022': 12, 'count_477': 2, 'count_803': 2, 'count_1015': 2, 'count_211': 6, 'count_935': 1}"
897,AA0898,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,767,"{'count_1021': 3, 'count_629': 3, 'count_599': 5, 'count_362': 7, 'count_685': 18, 'count_262': 3, 'count_366': 2, 'count_648': 12, 'count_767': 9, 'count_962': 4}"
898,AA0899,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,767,"{'count_930': 3, 'count_362': 29, 'count_741': 1, 'count_629': 4, 'count_575': 6, 'count_1092': 1, 'count_262': 1, 'count_560581551': 1, 'count_1020': 1, 'count_563807435': 1, 'count_685': 4}"
899,AA0900,2018-07-02 18:52:28,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP,ccfv3_25um,1021,"{'count_1021': 6, 'count_1102': 6, 'count_767': 1, 'count_783': 7, 'count_800': 1, 'count_440': 1, 'count_1101': 3, 'count_698': 1, 'count_672': 43, 'count_56': 7, 'count_1022': 1}"
